dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
digits,13,uniform,manhattan,0.046133500058203936,0.457005700096488,0.0003828001208603382,0.14902650006115437,0.01171875,0.9605030468986268,0.9611830444654904,0.9611830444654904,0.9980899345630414,0.1929820611978582,0.07212623732323475,0.05155696268501099,0.9666910423859283,0.9661861861861591,0.9661861861861591,0.9977876774983615,0.18276759056458466,0.060683760683760794,0.035683760683760744
digits,13,distance,euclidean,0.046133500058203936,0.45568040013313293,0.00046300003305077553,0.12590560014359653,0.01953125,0.9655556518107857,0.9661795150635648,0.9661795150635648,0.998284203993351,0.18193721132898627,0.06539356295187197,0.05235609346971015,0.9693436428723464,0.9692771342771073,0.9692771342771073,0.9962208227193035,0.2582183608048517,0.06266268395980228,0.03885666672921077
digits,13,distance,manhattan,0.046133500058203936,0.4769172999076545,0.0010752000380307436,0.1319957000669092,0.09375,0.9632946234639312,0.9638606131632204,0.9638606131632204,0.9982872223596516,0.18277616391145315,0.06606607173580045,0.04859898369981914,0.9692795582545761,0.969043329043302,0.969043329043302,0.9978958310100523,0.17617302858848158,0.056655754911021976,0.03331973156189728
digits,15,uniform,euclidean,0.046133500058203936,0.5082288000266999,0.000341000035405159,0.12940069986507297,0.00390625,0.9569474183808182,0.957661470717601,0.957661470717601,0.9982189861439806,0.18863932945274375,0.07798928894050808,0.06023019099238589,0.957685650245514,0.9579279279279012,0.9579279279279012,0.9970738051278414,0.21257357277800612,0.07506172839506171,0.042222222222222036
digits,15,uniform,manhattan,0.046133500058203936,0.5075628000777215,0.0003934998530894518,0.12416490004397929,0.09375,0.9580901643665225,0.958566110533234,0.958566110533234,0.9979153313720255,0.2058849674015913,0.07782189099668704,0.056513421086591374,0.9638078780150879,0.9634084084083815,0.9634084084083815,0.9975840127366962,0.19792268022936715,0.06716049382716077,0.04296296296296297
digits,15,distance,euclidean,0.046133500058203936,0.5170585000887513,0.0003762999549508095,0.1397685999982059,0.00390625,0.961280973604809,0.9618330583891884,0.9618330583891884,0.998488432412989,0.17777061907680625,0.07134427166225513,0.06017340552980509,0.9605482233449292,0.9607057057056789,0.9607057057056789,0.9971871106494801,0.20406959807991001,0.06957574389630186,0.03948257241748039
digits,15,distance,manhattan,0.046133500058203936,0.5693426001816988,0.00044560013338923454,0.16294749989174306,0.03125,0.9587414140158753,0.9592112718235566,0.9592112718235566,0.9981533435003473,0.1944628876839038,0.07109574152335449,0.054659128271618576,0.9638078780150879,0.9634084084083815,0.9634084084083815,0.9977436065776051,0.18946081516489832,0.06185245010957926,0.037912962991997416
digits,17,uniform,euclidean,0.046133500058203936,0.6346131998579949,0.0006415999960154295,0.18640220002271235,0.08203125,0.953128569000301,0.9539924028867336,0.9539924028867336,0.9979836380781812,0.2028727358718291,0.08414195424702622,0.06382782787911893,0.949742357551884,0.9495152295152032,0.9495152295152032,0.9971684271959441,0.225017890219586,0.08312187620146048,0.046732026143790635
digits,17,uniform,manhattan,0.046133500058203936,0.4922132999636233,0.0003637999761849642,0.14533059997484088,0.06640625,0.9556291065458364,0.9563432001103236,0.9563432001103236,0.9984468954058416,0.18326451652172673,0.08208913885975201,0.06465208034433254,0.9637887363521104,0.9634084084083815,0.9634084084083815,0.9973702558092163,0.20912331370403422,0.0727028066128412,0.05016339869281026
digits,17,distance,euclidean,0.046133500058203936,0.6600475998129696,0.0003293000627309084,0.15749430004507303,0.0,0.9589957440222875,0.9596736113845802,0.9596736113845802,0.9983256089119331,0.19074347359568172,0.07679718681586267,0.0645496300640735,0.9551999555094819,0.9551501501501235,0.9551501501501235,0.997306702443146,0.2151124080416507,0.0765314922519611,0.046216251449151986
digits,17,distance,manhattan,0.046133500058203936,0.5544225999619812,0.0015744001138955355,0.15575779997743666,0.01953125,0.9563661731161472,0.9570574858246094,0.9570574858246094,0.9987304229564782,0.17083398901637845,0.07479058699841534,0.061161774837118224,0.9637887363521104,0.9634084084083815,0.9634084084083815,0.9976044600480503,0.19943962152579353,0.06661511596545304,0.04432914219051374
digits,19,uniform,euclidean,0.046133500058203936,0.5224260000977665,0.0004892998840659857,0.1358819999732077,0.109375,0.9578404271393046,0.9583097851213571,0.9583097851213571,0.9983876653100376,0.18201042159804467,0.08956368778171311,0.07509245675163494,0.9469144500902663,0.9467374517374255,0.9467374517374255,0.997029292599402,0.23533000593869421,0.08801169590643189,0.04809941520467788
digits,19,uniform,manhattan,0.046133500058203936,0.5696262000128627,0.00048159994184970856,0.13009139988571405,0.046875,0.9521893560878217,0.9527651315968649,0.9527651315968649,0.9982340753905199,0.19651529195738449,0.08835162896543843,0.06828465982028231,0.9637887363521104,0.9634084084083815,0.9634084084083815,0.9974277373302544,0.21922858542919338,0.07683902739304387,0.05994152046783598
