implementation,dataset,n_neighbours,weights,distance_metric,dataset_load_time_sec,cv_time_sec,fit_time_sec,test_time_sec,fit_ram_mb,cv_macro_f1_mean,cv_macro_f1_std,cv_macro_recall_mean,cv_macro_recall_std,cv_macro_sensitivity_mean,cv_macro_sensitivity_std,cv_macro_roc_auc_mean,cv_macro_roc_auc_std,cv_cross_entropy_mean,cv_cross_entropy_std,cv_brier_mean,cv_brier_std,cv_ece_mean,cv_ece_std,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
sklearn,digits,17,distance,euclidean,0.1036679744720459,0.07990145683288574,0.0,0.023699522018432617,0.0,0.9533098416246893,0.015437616775632067,0.9538615384615007,0.01492671864984153,0.9538615384615007,0.01492671864984153,0.9981235771284969,0.0014222805722740603,0.19637218821051178,0.05920384395475955,0.08611182359413597,0.015684673119125987,0.07048857653388033,0.006784786820182691,0.9589982123750422,0.9588215976895043,0.9588215976895043,0.9968372084516819,0.24518451030303315,0.0785558770424569,0.05118210102401115
sklearn,digits,17,distance,manhattan,0.1036679744720459,0.13633036613464355,0.002034902572631836,0.05992245674133301,0.0,0.954864513842457,0.014620531028524208,0.9552999999999621,0.014404334488999805,0.9552999999999621,0.014404334488999805,0.9989025814957981,0.000622303496216866,0.16950264696716127,0.026482234109866675,0.08339991024538425,0.014874557535834722,0.0648799284779111,0.006571138051018848,0.9665388482406287,0.96616293559688,0.96616293559688,0.9961154892491354,0.27907320115382733,0.06955948669154692,0.05364825512637836
sklearn,digits,19,uniform,euclidean,0.1036679744720459,0.1744856834411621,0.0,0.057760000228881836,0.01171875,0.94599047486062,0.017100909663364798,0.9467179487179112,0.016582237829672507,0.9467179487179112,0.016582237829672507,0.997942350125801,0.0012458069713970473,0.20186901418144218,0.031709071446768544,0.09840632194871746,0.016394033765961685,0.07548402879709233,0.009051286553165809,0.9421343888891129,0.942012480880388,0.942012480880388,0.9962932431772075,0.26931105265018696,0.09391607674156151,0.052339181286549796
sklearn,digits,19,uniform,manhattan,0.1036679744720459,0.30173301696777344,0.0,0.06308102607727051,0.0,0.9508000894185852,0.015176185142713388,0.9512974358973982,0.014874985068970257,0.9512974358973982,0.014874985068970257,0.9982810521373852,0.0010007327118566672,0.19623118230274397,0.031133947092067175,0.09681040162438667,0.01771156790040748,0.07452811976821203,0.007865306887100321,0.9513327966839362,0.9510995049674118,0.9510995049674118,0.9967558285444053,0.2566050725405313,0.08249717861906226,0.05838206627680311
sklearn,digits,19,distance,euclidean,0.1036679744720459,0.08840322494506836,0.0,0.02265763282775879,0.0,0.955797556232213,0.016036849135496703,0.9561974358973979,0.015717719913003393,0.9561974358973979,0.015717719913003393,0.9983313671315193,0.0010647633437393886,0.18811154313651648,0.030468173238202733,0.09047831974782472,0.015634369205017554,0.07969333657494791,0.008201111557474286,0.9515705263580276,0.9513429652108719,0.9513429652108719,0.9966326129629222,0.25645556835569017,0.08523311422344529,0.05098894180390067
sklearn,digits,19,distance,manhattan,0.1036679744720459,0.13189053535461426,0.0,0.05345892906188965,0.0,0.9525115714923365,0.013329190144510974,0.9529307692307313,0.013112291536916756,0.9529307692307313,0.013112291536916756,0.9987817011849056,0.0007235649570285833,0.18128654328021693,0.028788110360992984,0.08836448167416629,0.01620985235754703,0.07063764114395482,0.005324947556852315,0.9629685101192618,0.9624592318931764,0.9624592318931764,0.9969352104434821,0.2438329950750519,0.07462408081373821,0.058815972192183964
sklearn,digits,21,uniform,euclidean,0.1036679744720459,0.14461159706115723,0.0,0.049680471420288086,0.09375,0.9420686225052576,0.016116625188265926,0.9427461538461165,0.015626509447142226,0.9427461538461165,0.015626509447142226,0.9977254051507296,0.0014146373590191129,0.21637271094740793,0.03382273118722066,0.10470493220581303,0.01729997561545774,0.0820486760441228,0.007479845467751547,0.94396087129791,0.9438306626985696,0.9438306626985696,0.9980281922106412,0.18780985856212315,0.0977660199882422,0.05864197530864185
sklearn,digits,21,uniform,manhattan,0.1036679744720459,0.27026891708374023,0.0,0.07055902481079102,0.00390625,0.9452334320093085,0.016238509015113093,0.9456923076922701,0.016072262441449537,0.9456923076922701,0.016072262441449537,0.9980725050955179,0.0011494637449481226,0.20945774780710025,0.032343967401717515,0.10311745853930857,0.01842317711195071,0.07670948857630702,0.008381665286588427,0.9495221294177337,0.9493176076194768,0.9493176076194768,0.9975478376310913,0.22138970094344756,0.08697404887881079,0.06349206349206342
sklearn,digits,21,distance,euclidean,0.1036679744720459,0.09340310096740723,0.0009989738464355469,0.02950429916381836,0.0,0.9524957807493017,0.017878595428247365,0.9530589743589365,0.01741467146919483,0.9530589743589365,0.01741467146919483,0.9981947727334066,0.0011790426419543971,0.20127344544736503,0.03234793059442702,0.09616211859399816,0.01647321941995209,0.08295382329922667,0.01021244195801663,0.9534029974012425,0.9531611470290539,0.9531611470290539,0.9984638984942977,0.1743755863552881,0.08874955928890257,0.05933266071009975
sklearn,digits,21,distance,manhattan,0.1036679744720459,0.1620168685913086,0.0010135173797607422,0.06145501136779785,0.0,0.9500668051840397,0.015505024962762005,0.9505282051281674,0.015261290751366573,0.9505282051281674,0.015261290751366573,0.9986123297037454,0.0008333246613121691,0.1932909351762579,0.0300416632423856,0.09397591079075907,0.016979928346989703,0.07429269211744197,0.0083154637092505,0.9587404166344451,0.9586467480806924,0.9586467480806924,0.9978355982642595,0.20763061187791843,0.07832807942509203,0.06056060724142756
